"ID" "ageOfParent" "sexOfParent" "survivalProb" "expectedAgeAtDeath" "mutationProbGametes" "mutationProbSC" "meanMutBias" "sdMutEffectSize" "mutationProbAgeGenes"
"870_0.0024_0.0024_0.02_0.024_0.003" 19 "M" 0.995162 17.3162 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 19 "M" 0.994235 17.0255 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 20 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 20 "M" 0.99914 18.6785 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 21 "M" 0.999651 18.8682 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 21 "M" 0.999651 18.8682 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 22 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 22 "M" 0.988084 15.3079 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 23 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 23 "M" 0.989636 15.7097 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 25 "M" 0.982283 13.9632 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 25 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 25 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 25 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 26 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 27 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 29 "M" 0.981545 13.8078 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 29 "M" 0.995908 17.5574 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 29 "M" 0.995908 17.5574 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 30 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 30 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 30 "M" 0.994442 17.0896 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 30 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 31 "M" 0.991506 16.2208 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 32 "M" 0.999831 18.9362 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 32 "M" 0.992551 16.5203 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 32 "M" 0.996661 17.807 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 32 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 32 "M" 0.993816 16.8972 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 33 "M" 0.995008 17.2675 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 34 "M" 0.997949 18.2499 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 35 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 35 "M" 0.992579 16.5286 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 35 "M" 0.987288 15.1091 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 35 "M" 0.995669 17.4794 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 35 "M" 0.996096 17.6189 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 35 "M" 0.990503 15.9428 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 36 "M" 0.989218 15.5994 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 36 "M" 0.985929 14.7809 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 37 "M" 0.993788 16.8886 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 37 "M" 0.995402 17.393 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 38 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 38 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 38 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 38 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 39 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"870_0.0024_0.0024_0.02_0.024_0.003" 39 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 11 "M" 0.998742 18.5331 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 11 "M" 0.998742 18.5331 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 12 "M" 0.992278 16.441 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 13 "M" 0.985324 14.6392 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 13 "M" 0.997028 17.9312 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 14 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 14 "M" 0.993332 16.7512 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 14 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 17 "M" 0.997826 18.2065 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 17 "M" 0.981144 13.7248 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 17 "M" 0.983396 14.2036 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 17 "M" 0.997826 18.2065 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 18 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 18 "M" 0.997668 18.1515 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 19 "M" 0.999342 18.7529 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 19 "M" 0.999342 18.7529 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 19 "M" 0.994761 17.1895 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 19 "M" 0.994957 17.2513 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 20 "M" 0.997949 18.2499 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 20 "M" 0.992738 16.5751 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 22 "M" 0.998938 18.6045 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 22 "M" 0.991648 16.2608 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 22 "M" 0.996799 17.8532 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 22 "M" 0.998645 18.4981 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 23 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 24 "M" 0.991917 16.3373 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 26 "M" 0.997989 18.2641 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 28 "M" 0.997652 18.1459 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 28 "M" 0.993719 16.8677 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 28 "M" 0.997321 18.0313 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 28 "M" 0.997652 18.1459 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 28 "M" 0.992245 16.4314 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 29 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 29 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 30 "M" 0.99923 18.7116 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 31 "M" 0.993495 16.8001 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 31 "M" 0.994735 17.1811 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 32 "M" 0.986926 15.0204 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 32 "M" 0.988879 15.5112 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 33 "M" 0.992153 16.405 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 33 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 34 "M" 0.996162 17.6407 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 34 "M" 0.996162 17.6407 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 35 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 35 "M" 0.991588 16.244 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 36 "M" 0.993719 16.8676 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 36 "M" 0.993397 16.7705 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 36 "M" 0.984728 14.5017 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 37 "M" 0.997542 18.1075 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 37 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 37 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"882_0.0024_0.0024_0.02_0.024_0.003" 38 "M" 0.995342 17.3739 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 9 "M" 0.997292 18.0214 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 9 "M" 0.988544 15.425 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 9 "M" 0.997612 18.132 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 10 "M" 0.987847 15.2481 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 10 "M" 0.993213 16.7156 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 10 "M" 0.993213 16.7156 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 11 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 12 "M" 0.996906 17.8894 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 12 "M" 0.996906 17.8894 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 12 "M" 0.996906 17.8894 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 13 "M" 0.994786 17.1974 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 13 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 14 "M" 0.996936 17.8999 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 14 "M" 0.992701 16.5641 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 14 "M" 0.997284 18.0186 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 14 "M" 0.997284 18.0186 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 16 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 16 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 16 "M" 0.998533 18.4577 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 17 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 18 "M" 0.978627 13.224 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 19 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 19 "M" 0.990935 16.0615 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 19 "M" 0.999112 18.668 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 20 "M" 0.991142 16.1188 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 20 "M" 0.994904 17.2343 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 20 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 20 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 20 "M" 0.989636 15.7097 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 20 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 21 "M" 0.990871 16.0438 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 21 "M" 0.990029 15.8145 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 22 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 23 "M" 0.990697 15.9958 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 23 "M" 0.993463 16.7905 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 25 "M" 0.999075 18.6544 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 25 "M" 0.999075 18.6544 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 25 "M" 0.996911 17.8914 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 26 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 26 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 27 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 29 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 29 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 30 "M" 0.998407 18.4125 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 31 "M" 0.974519 12.4758 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 32 "M" 0.991994 16.3593 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 33 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 33 "M" 0.998093 18.3007 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 33 "M" 0.998198 18.3379 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 33 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 34 "M" 0.992655 16.5506 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 34 "M" 0.992358 16.4643 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 36 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 36 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 36 "M" 0.993599 16.8314 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 37 "M" 0.997039 17.9349 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 37 "M" 0.997039 17.9349 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 37 "M" 0.997039 17.9349 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 37 "M" 0.997039 17.9349 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 38 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"903_0.0024_0.0024_0.02_0.024_0.003" 38 "M" 0.993859 16.9103 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 7 "M" 0.994233 17.025 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 7 "M" 0.995044 17.2788 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 7 "M" 0.988478 15.408 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 7 "M" 0.984886 14.538 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 8 "M" 0.988422 15.3938 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 8 "M" 0.98917 15.587 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 9 "M" 0.999158 18.6851 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 9 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 10 "M" 0.996967 17.9103 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 11 "M" 0.99788 18.2254 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 11 "M" 0.99788 18.2254 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 13 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 13 "M" 0.996678 17.8125 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 13 "M" 0.994087 16.9801 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 13 "M" 0.98402 14.3419 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 14 "M" 0.993776 16.8851 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 14 "M" 0.996775 17.8454 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 15 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 15 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 15 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 15 "M" 0.985806 14.752 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 15 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 15 "M" 0.991935 16.3425 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 16 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 16 "M" 0.995674 17.4811 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 17 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 17 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 17 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 17 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 18 "M" 0.998186 18.3335 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 21 "M" 0.996951 17.9047 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 21 "M" 0.999076 18.6549 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 21 "M" 0.999076 18.6549 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 22 "M" 0.997222 17.9974 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 22 "M" 0.997222 17.9974 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 22 "M" 0.994875 17.2252 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 23 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 23 "M" 0.99287 16.6138 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 23 "M" 0.992315 16.4518 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 24 "M" 0.9961 17.6202 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 24 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 24 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 25 "M" 0.997552 18.111 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 25 "M" 0.997552 18.111 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 26 "M" 0.986452 14.9057 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 26 "M" 0.982519 14.0134 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 26 "M" 0.991692 16.2734 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 26 "M" 0.991283 16.1583 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 28 "M" 0.99399 16.9503 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 29 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 29 "M" 0.984154 14.3718 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 29 "M" 0.986148 14.8331 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 30 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 30 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 30 "M" 0.987323 15.1178 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 32 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 32 "M" 0.995161 17.3159 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 33 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 33 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 33 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 33 "M" 0.971861 12.0324 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 33 "M" 1 19 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 33 "M" 0.996363 17.7074 0.0024 0.0024 0.02 0.024 0.003
"933_0.0024_0.0024_0.02_0.024_0.003" 34 "M" 0.983138 14.1472 0.0024 0.0024 0.02 0.024 0.003
