"ID" "ageOfParent" "survivalProb" "expectedAgeAtDeath"
974 18 0.904837 6.12228
974 18 0.740818 2.37584
974 19 0.778801 2.84409
974 19 0.778801 2.84409
974 20 0.740818 2.37584
974 20 0.818731 3.50033
974 21 0.740818 2.37584
974 21 0.818731 3.50033
974 22 0.904837 6.12228
974 22 0.704688 2.02529
974 23 0.637628 1.53644
974 23 0.637628 1.53644
974 24 0.904837 6.12228
974 24 0.818731 3.50033
974 25 0.778801 2.84409
974 25 0.818731 3.50033
974 26 0.67032 1.75333
974 26 0.704688 2.02529
974 27 0.740818 2.37584
974 27 0.904837 6.12228
975 5 0.778801 2.84409
975 5 0.860708 4.48464
975 6 0.818731 3.50033
975 6 0.704688 2.02529
975 7 0.818731 3.50033
975 7 0.818731 3.50033
975 8 0.778801 2.84409
975 8 0.704688 2.02529
975 9 0.704688 2.02529
975 9 0.740818 2.37584
975 10 0.860708 4.48464
975 10 0.818731 3.50033
975 11 0.778801 2.84409
975 11 0.904837 6.12228
975 12 0.951229 9.38076
975 12 0.740818 2.37584
975 13 0.818731 3.50033
975 13 0.904837 6.12228
975 14 0.740818 2.37584
975 14 0.67032 1.75333
975 15 0.704688 2.02529
975 15 0.778801 2.84409
975 16 0.740818 2.37584
975 16 0.818731 3.50033
975 17 0.778801 2.84409
975 17 0.740818 2.37584
975 18 0.818731 3.50033
975 18 0.818731 3.50033
975 19 0.740818 2.37584
975 19 0.704688 2.02529
975 20 0.778801 2.84409
975 20 0.778801 2.84409
975 21 0.818731 3.50033
975 21 0.778801 2.84409
976 21 0.704688 2.02529
976 22 0.778801 2.84409
976 22 0.704688 2.02529
976 23 0.67032 1.75333
976 23 0.740818 2.37584
976 24 0.778801 2.84409
976 24 0.860708 4.48464
976 25 0.778801 2.84409
976 26 0.57695 1.21289
976 26 0.860708 4.48464
976 26 0.778801 2.84409
976 26 0.637628 1.53644
976 26 0.606531 1.35963
976 27 0.740818 2.37584
976 27 0.778801 2.84409
976 27 0.606531 1.35963
976 27 0.778801 2.84409
976 27 0.67032 1.75333
976 28 0.860708 4.48464
976 29 0.778801 2.84409
976 29 0.606531 1.35963
976 30 0.704688 2.02529
976 30 0.818731 3.50033
976 31 0.704688 2.02529
976 31 0.740818 2.37584
976 31 0.637628 1.53644
976 31 0.740818 2.37584
976 32 0.778801 2.84409
976 32 0.778801 2.84409
976 32 0.637628 1.53644
976 33 0.778801 2.84409
976 34 0.637628 1.53644
976 34 0.67032 1.75333
976 34 0.57695 1.21289
976 35 0.67032 1.75333
976 35 0.67032 1.75333
976 36 0.818731 3.50033
976 37 0.637628 1.53644
976 37 0.740818 2.37584
976 38 0.67032 1.75333
977 1 0.778801 2.84409
977 1 0.904837 6.12228
977 2 0.818731 3.50033
977 2 0.860708 4.48464
977 3 0.818731 3.50033
977 3 0.740818 2.37584
977 4 0.778801 2.84409
977 4 0.637628 1.53644
977 5 0.818731 3.50033
977 5 0.860708 4.48464
977 6 0.740818 2.37584
977 6 0.704688 2.02529
977 7 0.951229 9.38076
977 7 0.818731 3.50033
977 8 0.778801 2.84409
977 8 0.818731 3.50033
977 9 0.818731 3.50033
977 9 0.740818 2.37584
977 10 0.860708 4.48464
977 10 0.818731 3.50033
977 11 0.778801 2.84409
977 11 0.818731 3.50033
977 12 0.778801 2.84409
977 12 0.904837 6.12228
977 13 0.778801 2.84409
977 13 0.740818 2.37584
977 14 0.740818 2.37584
977 14 0.818731 3.50033
977 15 0.740818 2.37584
977 15 0.904837 6.12228
977 16 0.740818 2.37584
977 16 0.778801 2.84409
977 17 0.704688 2.02529
977 17 0.904837 6.12228
977 18 0.904837 6.12228
977 18 0.778801 2.84409
978 8 0.951229 9.38076
978 8 0.904837 6.12228
978 9 0.67032 1.75333
978 9 0.740818 2.37584
978 10 0.818731 3.50033
978 10 0.818731 3.50033
978 11 0.740818 2.37584
978 11 0.860708 4.48464
978 12 0.818731 3.50033
978 12 0.740818 2.37584
978 13 0.778801 2.84409
978 13 0.67032 1.75333
978 14 0.778801 2.84409
978 14 0.704688 2.02529
978 15 0.860708 4.48464
978 15 0.740818 2.37584
978 16 0.778801 2.84409
978 16 0.818731 3.50033
978 17 0.67032 1.75333
978 17 0.740818 2.37584
978 18 0.818731 3.50033
978 18 0.704688 2.02529
978 19 0.860708 4.48464
978 19 0.67032 1.75333
978 20 0.740818 2.37584
978 20 0.778801 2.84409
978 21 0.778801 2.84409
978 21 0.778801 2.84409
978 22 0.778801 2.84409
978 22 0.860708 4.48464
978 23 0.860708 4.48464
978 23 0.704688 2.02529
978 24 0.860708 4.48464
978 24 0.778801 2.84409
978 25 0.67032 1.75333
978 25 0.818731 3.50033
979 2 0.778801 2.84409
979 2 0.740818 2.37584
979 3 0.778801 2.84409
979 3 0.818731 3.50033
979 4 0.818731 3.50033
979 4 0.740818 2.37584
979 5 0.951229 9.38076
979 5 0.637628 1.53644
979 6 0.860708 4.48464
979 6 0.818731 3.50033
979 7 0.860708 4.48464
979 7 0.860708 4.48464
979 8 0.778801 2.84409
979 8 0.778801 2.84409
979 9 0.860708 4.48464
979 9 0.704688 2.02529
979 10 0.67032 1.75333
979 10 0.778801 2.84409
979 11 0.860708 4.48464
979 11 0.951229 9.38076
979 12 0.778801 2.84409
979 12 0.818731 3.50033
979 13 0.818731 3.50033
979 13 0.818731 3.50033
979 14 0.951229 9.38076
979 14 0.860708 4.48464
979 15 0.904837 6.12228
979 15 0.637628 1.53644
979 16 0.704688 2.02529
979 16 0.740818 2.37584
979 17 0.740818 2.37584
979 17 0.778801 2.84409
979 18 0.778801 2.84409
979 18 0.740818 2.37584
979 19 0.704688 2.02529
979 19 0.778801 2.84409
980 6 0.818731 3.50033
980 6 0.704688 2.02529
980 7 0.818731 3.50033
980 7 0.860708 4.48464
980 8 0.778801 2.84409
980 8 0.704688 2.02529
980 9 0.860708 4.48464
980 9 1 19
980 10 0.740818 2.37584
980 10 0.778801 2.84409
980 11 0.904837 6.12228
980 11 0.818731 3.50033
980 12 0.704688 2.02529
980 12 0.860708 4.48464
980 13 0.740818 2.37584
980 13 0.778801 2.84409
980 14 0.740818 2.37584
980 14 0.818731 3.50033
980 15 0.904837 6.12228
980 15 0.818731 3.50033
980 16 0.860708 4.48464
980 16 0.860708 4.48464
980 17 0.904837 6.12228
980 17 0.704688 2.02529
980 18 0.778801 2.84409
980 18 0.704688 2.02529
980 19 0.818731 3.50033
980 19 0.606531 1.35963
980 20 0.67032 1.75333
980 20 0.740818 2.37584
980 21 0.904837 6.12228
980 21 0.904837 6.12228
980 22 0.704688 2.02529
980 22 0.904837 6.12228
980 23 0.637628 1.53644
980 23 0.637628 1.53644
981 3 0.818731 3.50033
981 3 0.67032 1.75333
981 4 0.778801 2.84409
981 4 0.778801 2.84409
981 5 0.740818 2.37584
981 5 0.778801 2.84409
981 6 0.818731 3.50033
981 6 0.860708 4.48464
981 7 0.818731 3.50033
981 7 0.740818 2.37584
981 8 0.740818 2.37584
981 8 0.818731 3.50033
981 9 0.778801 2.84409
981 9 0.860708 4.48464
981 10 0.740818 2.37584
981 10 0.778801 2.84409
981 11 0.778801 2.84409
981 11 0.904837 6.12228
981 12 0.818731 3.50033
981 12 0.778801 2.84409
981 13 0.778801 2.84409
981 13 0.67032 1.75333
981 14 0.860708 4.48464
981 14 0.704688 2.02529
981 15 0.778801 2.84409
981 15 0.860708 4.48464
981 16 0.740818 2.37584
981 16 0.67032 1.75333
981 17 0.860708 4.48464
981 17 0.778801 2.84409
981 18 0.67032 1.75333
981 18 0.67032 1.75333
981 19 0.740818 2.37584
981 19 0.740818 2.37584
981 20 0.778801 2.84409
981 20 0.57695 1.21289
981 21 0.740818 2.37584
981 21 0.778801 2.84409
982 0 0.740818 2.37584
982 0 0.818731 3.50033
982 1 0.904837 6.12228
982 1 0.818731 3.50033
982 2 0.704688 2.02529
982 2 0.606531 1.35963
982 3 0.904837 6.12228
982 3 0.704688 2.02529
982 4 0.778801 2.84409
982 4 0.818731 3.50033
982 5 0.704688 2.02529
982 5 0.637628 1.53644
982 6 0.548812 1.0893
982 6 0.818731 3.50033
982 7 0.778801 2.84409
982 7 0.67032 1.75333
982 8 0.67032 1.75333
982 8 0.778801 2.84409
982 9 0.740818 2.37584
982 9 0.637628 1.53644
982 10 0.904837 6.12228
982 10 0.818731 3.50033
982 11 0.778801 2.84409
982 11 0.67032 1.75333
982 12 0.704688 2.02529
982 12 0.818731 3.50033
982 13 0.637628 1.53644
982 13 0.860708 4.48464
982 14 0.778801 2.84409
982 14 0.818731 3.50033
982 15 0.778801 2.84409
982 15 0.860708 4.48464
982 16 0.57695 1.21289
982 16 0.637628 1.53644
982 17 0.778801 2.84409
982 17 0.740818 2.37584
982 18 0.522046 0.983905
982 18 0.67032 1.75333
983 2 0.818731 3.50033
983 2 0.818731 3.50033
983 4 0.740818 2.37584
983 4 0.860708 4.48464
983 5 0.904837 6.12228
983 5 0.951229 9.38076
983 6 0.740818 2.37584
983 6 0.818731 3.50033
983 7 0.860708 4.48464
983 8 0.740818 2.37584
983 8 0.818731 3.50033
983 8 0.904837 6.12228
983 8 0.778801 2.84409
983 9 0.860708 4.48464
983 9 0.778801 2.84409
983 11 0.818731 3.50033
983 11 0.704688 2.02529
983 12 0.740818 2.37584
983 12 0.740818 2.37584
983 13 0.904837 6.12228
983 13 0.778801 2.84409
983 13 1 19
983 13 0.860708 4.48464
983 13 0.778801 2.84409
983 14 0.67032 1.75333
983 14 0.860708 4.48464
983 15 0.818731 3.50033
983 15 0.904837 6.12228
983 15 0.67032 1.75333
983 15 0.818731 3.50033
983 16 0.818731 3.50033
983 16 0.67032 1.75333
983 18 0.818731 3.50033
983 18 0.637628 1.53644
983 19 0.818731 3.50033
983 19 0.778801 2.84409
983 20 0.818731 3.50033
983 20 0.818731 3.50033
984 2 0.818731 3.50033
984 2 0.860708 4.48464
984 3 0.778801 2.84409
984 6 1 19
984 7 0.740818 2.37584
984 8 0.778801 2.84409
984 8 0.860708 4.48464
984 10 0.778801 2.84409
984 11 0.740818 2.37584
984 11 0.860708 4.48464
984 11 0.951229 9.38076
984 11 0.778801 2.84409
984 11 0.860708 4.48464
984 12 0.818731 3.50033
984 12 0.860708 4.48464
984 12 0.860708 4.48464
984 12 0.818731 3.50033
984 13 0.67032 1.75333
984 13 0.740818 2.37584
984 13 0.818731 3.50033
984 13 0.704688 2.02529
984 14 0.904837 6.12228
984 14 0.740818 2.37584
984 17 0.904837 6.12228
984 17 0.67032 1.75333
984 18 0.740818 2.37584
984 18 0.860708 4.48464
984 19 0.67032 1.75333
984 19 0.904837 6.12228
984 19 0.778801 2.84409
984 20 0.904837 6.12228
984 20 0.740818 2.37584
984 20 0.904837 6.12228
984 20 0.778801 2.84409
984 20 0.818731 3.50033
984 21 0.951229 9.38076
984 21 0.740818 2.37584
985 20 0.904837 6.12228
985 20 0.818731 3.50033
985 21 0.778801 2.84409
985 21 0.704688 2.02529
985 22 0.860708 4.48464
985 22 0.740818 2.37584
985 23 0.740818 2.37584
985 23 0.778801 2.84409
985 24 0.704688 2.02529
985 24 0.818731 3.50033
985 25 0.704688 2.02529
985 25 0.818731 3.50033
985 26 0.704688 2.02529
985 26 0.704688 2.02529
985 27 0.778801 2.84409
985 27 0.740818 2.37584
985 28 0.637628 1.53644
985 28 0.67032 1.75333
985 29 0.818731 3.50033
985 29 0.778801 2.84409
985 30 0.740818 2.37584
985 30 0.740818 2.37584
985 31 0.860708 4.48464
985 31 0.778801 2.84409
985 32 0.704688 2.02529
985 32 0.704688 2.02529
985 33 0.904837 6.12228
985 33 0.57695 1.21289
985 34 0.778801 2.84409
985 34 0.740818 2.37584
985 35 0.860708 4.48464
985 35 0.67032 1.75333
985 36 0.740818 2.37584
985 36 0.67032 1.75333
985 37 0.606531 1.35963
985 37 0.740818 2.37584
985 38 0.778801 2.84409
985 38 0.778801 2.84409
985 39 0.704688 2.02529
985 39 0.860708 4.48464
986 8 0.818731 3.50033
986 10 0.637628 1.53644
986 10 0.67032 1.75333
986 10 0.904837 6.12228
986 11 0.704688 2.02529
986 12 0.778801 2.84409
986 12 0.904837 6.12228
986 13 0.740818 2.37584
986 13 0.740818 2.37584
986 14 0.904837 6.12228
986 15 0.704688 2.02529
986 15 0.67032 1.75333
986 16 0.704688 2.02529
986 16 0.860708 4.48464
986 16 0.860708 4.48464
986 17 0.778801 2.84409
986 17 0.704688 2.02529
986 17 1 19
986 17 0.904837 6.12228
986 18 0.904837 6.12228
986 19 0.904837 6.12228
986 20 0.818731 3.50033
986 20 0.951229 9.38076
986 21 0.818731 3.50033
986 21 0.740818 2.37584
986 21 0.740818 2.37584
986 22 0.818731 3.50033
986 22 0.704688 2.02529
986 23 0.704688 2.02529
986 25 0.951229 9.38076
986 25 1 19
986 25 0.778801 2.84409
986 26 0.548812 1.0893
986 27 0.67032 1.75333
986 28 0.740818 2.37584
986 28 0.860708 4.48464
986 28 0.67032 1.75333
987 4 0.818731 3.50033
987 4 0.778801 2.84409
987 4 0.818731 3.50033
987 5 0.740818 2.37584
987 6 0.778801 2.84409
987 7 0.778801 2.84409
987 7 0.704688 2.02529
987 7 0.860708 4.48464
987 8 0.637628 1.53644
987 9 0.860708 4.48464
987 9 0.704688 2.02529
987 10 0.860708 4.48464
987 10 0.818731 3.50033
987 10 0.778801 2.84409
987 10 0.740818 2.37584
987 11 0.904837 6.12228
987 12 0.67032 1.75333
987 12 0.704688 2.02529
987 12 0.637628 1.53644
987 12 0.818731 3.50033
987 13 0.818731 3.50033
987 13 0.904837 6.12228
987 14 0.818731 3.50033
987 14 0.637628 1.53644
987 14 0.778801 2.84409
987 15 0.860708 4.48464
987 15 0.704688 2.02529
987 16 0.860708 4.48464
987 16 0.778801 2.84409
987 17 0.704688 2.02529
987 17 0.740818 2.37584
987 18 0.818731 3.50033
987 18 0.67032 1.75333
987 18 0.818731 3.50033
987 19 0.67032 1.75333
987 20 0.606531 1.35963
987 20 0.778801 2.84409
987 21 0.818731 3.50033
987 21 0.740818 2.37584
987 21 0.778801 2.84409
987 23 0.818731 3.50033
987 23 0.704688 2.02529
987 24 0.778801 2.84409
987 24 0.740818 2.37584
987 24 0.740818 2.37584
988 2 0.67032 1.75333
988 3 0.778801 2.84409
988 3 0.740818 2.37584
988 4 0.778801 2.84409
988 4 0.860708 4.48464
988 5 0.778801 2.84409
988 5 0.606531 1.35963
988 5 0.740818 2.37584
988 6 0.704688 2.02529
988 6 0.818731 3.50033
988 7 0.740818 2.37584
988 7 0.818731 3.50033
988 9 0.740818 2.37584
988 9 0.704688 2.02529
988 9 0.740818 2.37584
988 9 0.704688 2.02529
988 10 0.778801 2.84409
988 10 0.778801 2.84409
988 10 0.740818 2.37584
988 10 0.778801 2.84409
988 11 0.860708 4.48464
988 11 0.778801 2.84409
988 11 0.778801 2.84409
988 12 0.740818 2.37584
988 12 0.778801 2.84409
988 12 0.740818 2.37584
988 12 0.860708 4.48464
988 13 0.740818 2.37584
988 14 0.740818 2.37584
988 14 0.637628 1.53644
988 15 0.637628 1.53644
988 15 0.637628 1.53644
988 15 0.818731 3.50033
988 15 0.778801 2.84409
988 17 0.740818 2.37584
988 17 0.904837 6.12228
988 18 0.860708 4.48464
988 19 0.704688 2.02529
988 19 0.818731 3.50033
988 19 0.740818 2.37584
988 19 0.704688 2.02529
988 20 0.637628 1.53644
988 21 0.522046 0.983905
988 22 0.818731 3.50033
988 22 0.704688 2.02529
988 22 0.818731 3.50033
989 15 0.860708 4.48464
989 17 0.818731 3.50033
989 17 0.778801 2.84409
989 18 0.778801 2.84409
989 19 0.860708 4.48464
989 19 0.818731 3.50033
989 19 0.951229 9.38076
989 20 0.818731 3.50033
989 20 0.860708 4.48464
989 21 0.818731 3.50033
989 21 0.778801 2.84409
989 21 0.778801 2.84409
989 23 0.704688 2.02529
989 23 0.818731 3.50033
989 24 0.740818 2.37584
989 24 0.860708 4.48464
989 25 0.951229 9.38076
989 25 0.704688 2.02529
989 25 0.778801 2.84409
989 26 0.860708 4.48464
989 26 0.704688 2.02529
989 27 0.904837 6.12228
989 28 0.740818 2.37584
989 28 0.606531 1.35963
989 28 0.606531 1.35963
989 29 0.818731 3.50033
989 29 0.904837 6.12228
989 31 0.818731 3.50033
989 31 0.740818 2.37584
989 32 0.778801 2.84409
989 32 0.818731 3.50033
989 34 0.606531 1.35963
989 34 0.704688 2.02529
989 34 0.57695 1.21289
989 35 0.818731 3.50033
989 35 0.740818 2.37584
989 35 0.704688 2.02529
989 35 0.704688 2.02529
989 35 0.606531 1.35963
989 35 0.606531 1.35963
989 36 0.951229 9.38076
989 36 0.860708 4.48464
989 36 0.704688 2.02529
989 36 0.778801 2.84409
990 3 0.904837 6.12228
990 3 0.818731 3.50033
990 4 0.778801 2.84409
990 4 0.704688 2.02529
990 5 0.860708 4.48464
990 5 0.778801 2.84409
990 6 0.740818 2.37584
990 6 0.818731 3.50033
990 7 0.818731 3.50033
990 7 0.818731 3.50033
990 8 0.818731 3.50033
990 8 0.704688 2.02529
990 9 0.704688 2.02529
990 9 0.818731 3.50033
990 10 0.818731 3.50033
990 10 0.860708 4.48464
990 11 0.951229 9.38076
990 11 0.57695 1.21289
990 12 0.778801 2.84409
990 12 0.860708 4.48464
990 13 0.904837 6.12228
990 13 0.818731 3.50033
990 14 0.818731 3.50033
990 14 0.606531 1.35963
990 15 0.818731 3.50033
990 15 0.904837 6.12228
990 16 0.818731 3.50033
990 16 0.860708 4.48464
990 17 0.740818 2.37584
990 17 0.704688 2.02529
990 18 0.67032 1.75333
990 18 0.67032 1.75333
990 19 0.778801 2.84409
990 19 0.637628 1.53644
990 20 0.951229 9.38076
990 20 0.740818 2.37584
990 21 0.637628 1.53644
990 21 0.67032 1.75333
990 22 0.740818 2.37584
990 22 0.740818 2.37584
990 23 0.778801 2.84409
990 23 0.606531 1.35963
990 24 0.818731 3.50033
990 24 0.704688 2.02529
991 9 0.740818 2.37584
991 9 0.704688 2.02529
991 10 0.740818 2.37584
991 10 0.704688 2.02529
991 11 0.740818 2.37584
991 11 0.637628 1.53644
991 12 0.818731 3.50033
991 12 0.704688 2.02529
991 13 0.818731 3.50033
991 13 0.67032 1.75333
991 14 0.606531 1.35963
991 14 0.740818 2.37584
991 15 0.740818 2.37584
991 15 0.67032 1.75333
991 16 0.778801 2.84409
991 16 0.740818 2.37584
991 17 0.778801 2.84409
991 17 0.704688 2.02529
991 18 0.57695 1.21289
991 18 0.860708 4.48464
991 19 0.818731 3.50033
991 19 0.67032 1.75333
991 20 0.704688 2.02529
991 20 0.57695 1.21289
991 21 0.606531 1.35963
991 21 0.704688 2.02529
991 22 0.860708 4.48464
991 22 0.778801 2.84409
991 23 0.860708 4.48464
991 23 0.67032 1.75333
991 24 0.57695 1.21289
991 24 0.522046 0.983905
991 25 0.860708 4.48464
991 25 0.57695 1.21289
991 26 0.606531 1.35963
991 26 0.496585 0.893065
991 27 0.637628 1.53644
991 27 0.860708 4.48464
991 28 0.57695 1.21289
991 28 0.67032 1.75333
991 29 0.704688 2.02529
991 29 0.704688 2.02529
991 30 0.818731 3.50033
991 30 0.704688 2.02529
992 5 0.740818 2.37584
992 5 0.818731 3.50033
992 6 0.67032 1.75333
992 6 0.818731 3.50033
992 7 0.740818 2.37584
992 7 0.704688 2.02529
992 8 0.860708 4.48464
992 8 0.818731 3.50033
992 9 0.740818 2.37584
992 9 0.637628 1.53644
992 10 0.860708 4.48464
992 10 0.740818 2.37584
992 11 0.67032 1.75333
992 11 0.704688 2.02529
992 12 0.860708 4.48464
992 12 0.637628 1.53644
992 13 0.860708 4.48464
992 13 0.548812 1.0893
992 14 0.904837 6.12228
992 14 0.704688 2.02529
992 15 0.704688 2.02529
992 15 0.818731 3.50033
992 16 0.606531 1.35963
992 16 0.818731 3.50033
992 17 0.778801 2.84409
992 17 0.704688 2.02529
992 18 0.67032 1.75333
992 18 0.740818 2.37584
992 19 0.637628 1.53644
992 19 0.778801 2.84409
992 20 0.740818 2.37584
992 20 0.704688 2.02529
992 21 0.778801 2.84409
992 21 0.704688 2.02529
992 22 0.67032 1.75333
992 22 0.740818 2.37584
992 23 0.778801 2.84409
992 23 0.740818 2.37584
992 24 0.67032 1.75333
992 24 0.740818 2.37584
992 25 0.704688 2.02529
992 25 0.818731 3.50033
992 26 0.67032 1.75333
992 26 0.740818 2.37584
992 27 0.67032 1.75333
992 27 0.818731 3.50033
993 15 0.740818 2.37584
993 15 0.818731 3.50033
993 16 0.704688 2.02529
993 16 0.778801 2.84409
993 16 0.778801 2.84409
993 16 0.860708 4.48464
993 17 0.860708 4.48464
993 18 0.818731 3.50033
993 19 0.818731 3.50033
993 21 0.778801 2.84409
993 21 0.818731 3.50033
993 23 0.778801 2.84409
993 24 0.818731 3.50033
993 24 0.778801 2.84409
993 24 0.818731 3.50033
993 24 0.778801 2.84409
993 24 0.778801 2.84409
993 25 0.860708 4.48464
993 25 0.740818 2.37584
993 25 0.704688 2.02529
993 26 0.67032 1.75333
993 27 0.740818 2.37584
993 27 0.740818 2.37584
993 28 0.67032 1.75333
993 28 0.951229 9.38076
993 28 0.704688 2.02529
993 28 0.860708 4.48464
993 29 0.860708 4.48464
993 29 0.860708 4.48464
993 30 0.778801 2.84409
993 31 0.67032 1.75333
993 31 0.818731 3.50033
993 31 0.860708 4.48464
993 32 0.67032 1.75333
993 32 0.606531 1.35963
993 32 0.67032 1.75333
993 32 0.778801 2.84409
993 32 0.778801 2.84409
993 35 0.704688 2.02529
993 36 0.740818 2.37584
993 36 0.778801 2.84409
993 36 0.860708 4.48464
993 37 0.704688 2.02529
993 37 0.67032 1.75333
993 37 0.778801 2.84409
993 38 0.67032 1.75333
993 38 0.740818 2.37584
993 39 0.860708 4.48464
993 39 0.704688 2.02529
993 39 0.740818 2.37584
994 4 0.740818 2.37584
994 5 0.818731 3.50033
994 5 0.860708 4.48464
994 5 0.818731 3.50033
994 6 0.740818 2.37584
994 6 0.860708 4.48464
994 6 0.704688 2.02529
994 7 0.778801 2.84409
994 7 0.904837 6.12228
994 8 0.904837 6.12228
994 8 0.818731 3.50033
994 9 0.778801 2.84409
994 9 0.860708 4.48464
994 9 0.740818 2.37584
994 9 0.904837 6.12228
994 9 0.778801 2.84409
994 10 0.818731 3.50033
994 10 0.860708 4.48464
994 11 0.860708 4.48464
994 12 0.778801 2.84409
994 12 0.778801 2.84409
994 13 0.740818 2.37584
994 15 0.778801 2.84409
994 16 0.740818 2.37584
994 16 0.778801 2.84409
994 16 0.778801 2.84409
994 17 0.818731 3.50033
994 18 0.818731 3.50033
994 20 0.778801 2.84409
994 21 0.778801 2.84409
994 21 0.740818 2.37584
994 21 0.67032 1.75333
994 22 0.860708 4.48464
994 22 0.778801 2.84409
994 23 0.67032 1.75333
994 23 0.818731 3.50033
994 23 0.606531 1.35963
994 24 0.740818 2.37584
994 24 0.778801 2.84409
994 25 0.67032 1.75333
994 25 0.740818 2.37584
994 25 0.740818 2.37584
994 25 0.704688 2.02529
994 26 0.860708 4.48464
994 26 0.704688 2.02529
994 26 0.778801 2.84409
994 27 0.637628 1.53644
994 27 0.778801 2.84409
994 28 0.740818 2.37584
994 29 0.904837 6.12228
994 29 0.522046 0.983905
994 29 0.67032 1.75333
995 2 0.860708 4.48464
995 2 0.860708 4.48464
995 3 0.860708 4.48464
995 3 0.778801 2.84409
995 4 0.740818 2.37584
995 4 0.740818 2.37584
995 5 0.67032 1.75333
995 5 0.818731 3.50033
995 6 0.860708 4.48464
995 6 0.818731 3.50033
995 7 0.778801 2.84409
995 7 0.860708 4.48464
995 8 0.740818 2.37584
995 8 0.740818 2.37584
995 9 0.778801 2.84409
995 9 0.818731 3.50033
995 10 0.740818 2.37584
995 10 0.67032 1.75333
995 11 0.818731 3.50033
995 11 0.740818 2.37584
995 12 0.740818 2.37584
995 12 0.740818 2.37584
995 13 0.860708 4.48464
995 13 0.904837 6.12228
995 14 0.704688 2.02529
995 14 0.704688 2.02529
995 15 0.860708 4.48464
995 15 0.778801 2.84409
995 16 0.637628 1.53644
995 16 0.818731 3.50033
995 17 0.818731 3.50033
995 17 0.818731 3.50033
995 18 0.818731 3.50033
995 18 0.778801 2.84409
995 19 0.637628 1.53644
995 19 0.860708 4.48464
995 20 0.740818 2.37584
995 20 0.67032 1.75333
995 21 0.818731 3.50033
995 21 0.637628 1.53644
995 22 0.860708 4.48464
995 22 0.606531 1.35963
995 23 0.67032 1.75333
995 23 0.740818 2.37584
995 24 0.860708 4.48464
995 24 0.637628 1.53644
995 25 0.860708 4.48464
995 25 0.704688 2.02529
995 26 0.704688 2.02529
995 26 0.67032 1.75333
995 27 0.740818 2.37584
995 27 0.67032 1.75333
996 1 0.778801 2.84409
996 1 0.704688 2.02529
996 2 0.818731 3.50033
996 2 0.704688 2.02529
996 3 0.740818 2.37584
996 3 0.778801 2.84409
996 4 0.778801 2.84409
996 4 0.704688 2.02529
996 5 0.778801 2.84409
996 5 0.778801 2.84409
996 6 0.818731 3.50033
996 6 0.637628 1.53644
996 7 0.860708 4.48464
996 7 0.818731 3.50033
996 8 0.818731 3.50033
996 8 0.637628 1.53644
996 9 0.860708 4.48464
996 9 0.778801 2.84409
996 10 0.778801 2.84409
996 10 0.818731 3.50033
996 11 0.67032 1.75333
996 11 0.860708 4.48464
996 12 0.740818 2.37584
